acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_blank_screen,count_delay,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stim_pres,count_welcome,cycles,delay_delay,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_sketchpad,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_sketchpad,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_blank_screen,time_delay,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stim_pres,time_welcome,timeout,title,width
"90.5660377358","90.5660377358","NA","526","526","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","52","NA","52","NA","0","0","NA","52","0","52","NA","52","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","trip","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","598","598","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","102724","NA","103325","NA","2317","NA","NA","104325","2318","102722","NA","102724","NA","NA","Experience_test","1024"
"88.8888888889","88.8888888889","NA","526","526","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","53","NA","53","NA","0","0","NA","53","0","53","NA","53","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","sève","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","NA","547","547","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","104735","NA","105285","NA","2317","NA","NA","106285","2318","104733","NA","104735","NA","NA","Experience_test","1024"
"89.0909090909","89.0909090909","NA","528","528","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","54","NA","54","NA","0","0","NA","54","0","54","NA","54","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","mège","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","607","607","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","106673","NA","107283","NA","2317","NA","NA","108283","2318","106671","NA","106673","NA","NA","Experience_test","1024"
"89.2857142857","89.2857142857","NA","540","540","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","55","NA","55","NA","0","0","NA","55","0","55","NA","55","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","flêt","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","1235","1235","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","108693","NA","109931","NA","2317","NA","NA","110931","2318","108691","NA","108693","NA","NA","Experience_test","1024"
"89.4736842105","89.4736842105","NA","543","543","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","56","NA","56","NA","0","0","NA","56","0","56","NA","56","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","amge","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","670","670","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","111328","NA","112001","NA","2317","NA","NA","113001","2318","111326","NA","111328","NA","NA","Experience_test","1024"
"89.6551724138","89.6551724138","NA","542","542","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","57","NA","57","NA","0","0","NA","57","0","57","NA","57","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","scie","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","529","529","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","113408","NA","113940","NA","2317","NA","NA","114940","2318","113406","NA","113408","NA","NA","Experience_test","1024"
"89.8305084746","89.8305084746","NA","543","543","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","58","NA","58","NA","0","0","NA","58","0","58","NA","58","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","éblite","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","598","598","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","115345","NA","115946","NA","2317","NA","NA","116946","2318","115343","NA","115345","NA","NA","Experience_test","1024"
"90","90","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","59","NA","59","NA","0","0","NA","59","0","59","NA","59","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","faille","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","646","646","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","117356","NA","118005","NA","2317","NA","NA","119005","2318","117354","NA","117356","NA","NA","Experience_test","1024"
"90.1639344262","90.1639344262","NA","546","546","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","60","NA","60","NA","0","0","NA","60","0","60","NA","60","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","madame","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","588","588","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","119413","NA","120004","NA","2317","NA","NA","121004","2318","119411","NA","119413","NA","NA","Experience_test","1024"
"90.3225806452","90.3225806452","NA","547","547","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","61","NA","61","NA","0","0","NA","61","0","61","NA","61","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","audace","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","629","629","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","121410","NA","122042","NA","2317","NA","NA","123042","2318","121408","NA","121410","NA","NA","Experience_test","1024"
"90.4761904762","90.4761904762","NA","546","546","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","62","NA","62","NA","0","0","NA","62","0","62","NA","62","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","essé","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","448","448","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","123440","NA","123891","NA","2317","NA","NA","124891","2318","123437","NA","123440","NA","NA","Experience_test","1024"
"90.625","90.625","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","63","NA","63","NA","0","0","NA","63","0","63","NA","63","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","moment","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","522","522","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","125275","NA","125800","NA","2317","NA","NA","126800","2318","125273","NA","125275","NA","NA","Experience_test","1024"
"90.7692307692","90.7692307692","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","64","NA","64","NA","0","0","NA","64","0","64","NA","64","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","alai","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","518","518","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","127174","NA","127695","NA","2317","NA","NA","128695","2318","127171","NA","127174","NA","NA","Experience_test","1024"
"90.9090909091","90.9090909091","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","65","NA","65","NA","0","0","NA","65","0","65","NA","65","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","mari","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","582","582","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","129061","NA","129645","NA","2317","NA","NA","130645","2318","129059","NA","129060","NA","NA","Experience_test","1024"
"91.0447761194","91.0447761194","NA","544","544","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","66","NA","66","NA","0","0","NA","66","0","66","NA","66","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","pied","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","473","473","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","131027","NA","131503","NA","2317","NA","NA","132503","2318","131025","NA","131027","NA","NA","Experience_test","1024"
"91.1764705882","91.1764705882","NA","548","548","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","67","NA","67","NA","0","0","NA","67","0","67","NA","67","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","martié","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","816","816","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","132881","NA","133700","NA","2317","NA","NA","134700","2318","132878","NA","132881","NA","NA","Experience_test","1024"
"89.8550724638","89.8550724638","NA","548","548","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","68","NA","68","NA","0","0","NA","68","0","68","NA","68","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","exné","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","NA","555","555","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","135062","NA","135620","NA","2317","NA","NA","136620","2318","135060","NA","135062","NA","NA","Experience_test","1024"
"90","90","NA","547","547","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","69","NA","69","NA","0","0","NA","69","0","69","NA","69","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","boum","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","480","480","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","136998","NA","137481","NA","2317","NA","NA","138481","2318","136996","NA","136998","NA","NA","Experience_test","1024"
"90.1408450704","90.1408450704","NA","546","546","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","70","NA","70","NA","0","0","NA","70","0","70","NA","70","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","poètes","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","482","482","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","138873","NA","139358","NA","2317","NA","NA","140358","2318","138870","NA","138873","NA","NA","Experience_test","1024"
"90.2777777778","90.2777777778","NA","547","547","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","71","NA","71","NA","0","0","NA","71","0","71","NA","71","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","stin","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","616","616","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","140750","NA","141369","NA","2317","NA","NA","142369","2318","140748","NA","140750","NA","NA","Experience_test","1024"
"89.0410958904","89.0410958904","NA","546","546","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","72","NA","72","NA","0","0","NA","72","0","72","NA","72","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pent","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","NA","425","425","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","142827","NA","143255","NA","2317","NA","NA","144255","2318","142825","NA","142827","NA","NA","Experience_test","1024"
"89.1891891892","89.1891891892","NA","546","546","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","73","NA","73","NA","0","0","NA","73","0","73","NA","73","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sotait","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","556","556","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","144685","NA","145243","NA","2317","NA","NA","146244","2318","144683","NA","144685","NA","NA","Experience_test","1024"
"89.3333333333","89.3333333333","NA","545","545","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","74","NA","74","NA","0","0","NA","74","0","74","NA","74","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","obtais","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","452","452","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","146660","NA","147115","NA","2317","NA","NA","148115","2318","146657","NA","146660","NA","NA","Experience_test","1024"
"89.4736842105","89.4736842105","NA","543","543","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","75","NA","75","NA","0","0","NA","75","0","75","NA","75","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","clai","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","458","458","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","148519","NA","148980","NA","2317","NA","NA","149980","2318","148517","NA","148519","NA","NA","Experience_test","1024"
"88.3116883117","88.3116883117","NA","542","542","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","76","NA","76","NA","0","0","NA","76","0","76","NA","76","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","desant","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","NA","466","466","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","150390","NA","150859","NA","2317","NA","NA","151859","2318","150387","NA","150390","NA","NA","Experience_test","1024"
"88.4615384615","88.4615384615","NA","542","542","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","77","NA","77","NA","0","0","NA","77","0","77","NA","77","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","brai","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","NA","546","546","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","152270","NA","152819","NA","2317","NA","NA","153819","2318","152268","NA","152270","NA","NA","Experience_test","1024"
"88.6075949367","88.6075949367","NA","542","542","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","78","NA","78","NA","0","0","NA","78","0","78","NA","78","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","tour","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","NA","530","530","NA","NA","NA","NA","NA","legacy","experiment","None","11","odd","legacy","154223","NA","154756","NA","2317","NA","NA","155756","2318","154220","NA","154223","NA","NA","Experience_test","1024"
