acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"92.3913043478","92.3913043478","NA","587","587","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","275","NA","NA","275","0","0","NA","275","0","275","NA","275","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","brosse","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","473","473","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","425591","NA","NA","426068","2851","NA","NA","426568","2853","425572","NA","425591","NA","NA","lEXDEC","1024"
"92.4187725632","92.4187725632","NA","586","586","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","276","NA","NA","276","0","0","NA","276","0","276","NA","276","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","état","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","365","365","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","426999","NA","NA","427368","2851","NA","NA","427868","2853","426975","NA","426999","NA","NA","lEXDEC","1024"
"92.4460431655","92.4460431655","NA","586","586","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","277","NA","NA","277","0","0","NA","277","0","277","NA","277","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","garçon","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","558","558","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","428317","NA","NA","428879","2851","NA","NA","429379","2853","428297","NA","428317","NA","NA","lEXDEC","1024"
"92.4731182796","92.4731182796","NA","585","585","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","278","NA","NA","278","0","0","NA","278","0","278","NA","278","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","partie","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","324","324","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","429859","NA","NA","430187","2851","NA","NA","430687","2853","429839","NA","429859","NA","NA","lEXDEC","1024"
"92.5","92.5","NA","584","584","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","279","NA","NA","279","0","0","NA","279","0","279","NA","279","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sapove","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","517","517","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","431130","NA","NA","431650","2851","NA","NA","432150","2853","431109","NA","431130","NA","NA","lEXDEC","1024"
"92.5266903915","92.5266903915","NA","584","584","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","280","NA","NA","280","0","0","NA","280","0","280","NA","280","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","peur","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","428","428","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","432572","NA","NA","433003","2851","NA","NA","433504","2853","432552","NA","432571","NA","NA","lEXDEC","1024"
"92.1985815603","92.1985815603","NA","583","583","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","281","NA","NA","281","0","0","NA","281","0","281","NA","281","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","seme","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","466","466","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","433923","NA","NA","434393","2851","NA","NA","434893","2853","433902","NA","433923","NA","NA","lEXDEC","1024"
"92.2261484099","92.2261484099","NA","583","583","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","282","NA","NA","282","0","0","NA","282","0","282","NA","282","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","patron","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","450","450","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","435309","NA","NA","435763","2851","NA","NA","436263","2853","435290","NA","435309","NA","NA","lEXDEC","1024"
"92.2535211268","92.2535211268","NA","583","583","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","283","NA","NA","283","0","0","NA","283","0","283","NA","283","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","dere","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","607","607","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","436691","NA","NA","437302","2851","NA","NA","437802","2853","436666","NA","436691","NA","NA","lEXDEC","1024"
"92.2807017544","92.2807017544","NA","583","583","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","284","NA","NA","284","0","0","NA","284","0","284","NA","284","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","lettre","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","544","544","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","438253","NA","NA","438800","2851","NA","NA","439301","2853","438232","NA","438253","NA","NA","lEXDEC","1024"
"92.3076923077","92.3076923077","NA","583","583","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","285","NA","NA","285","0","0","NA","285","0","285","NA","285","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","stra","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","629","629","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","439747","NA","NA","440381","2851","NA","NA","440881","2853","439727","NA","439747","NA","NA","lEXDEC","1024"
"92.3344947735","92.3344947735","NA","583","583","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","286","NA","NA","286","0","0","NA","286","0","286","NA","286","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","bras","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","526","526","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","441335","NA","NA","441865","2851","NA","NA","442365","2853","441315","NA","441335","NA","NA","lEXDEC","1024"
"92.3611111111","92.3611111111","NA","583","583","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","287","NA","NA","287","0","0","NA","287","0","287","NA","287","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sqid","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","478","478","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","442792","NA","NA","443273","2851","NA","NA","443773","2853","442773","NA","442792","NA","NA","lEXDEC","1024"
"92.3875432526","92.3875432526","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","288","NA","NA","288","0","0","NA","288","0","288","NA","288","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","raté","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","558","558","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","444202","NA","NA","444764","2851","NA","NA","445264","2853","444182","NA","444202","NA","NA","lEXDEC","1024"
"92.4137931034","92.4137931034","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","289","NA","NA","289","0","0","NA","289","0","289","NA","289","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","audace","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","594","594","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","445703","NA","NA","446301","2851","NA","NA","446801","2853","445684","NA","445703","NA","NA","lEXDEC","1024"
"92.439862543","92.439862543","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","290","NA","NA","290","0","0","NA","290","0","290","NA","290","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","filles","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","565","565","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","447225","NA","NA","447794","2851","NA","NA","448294","2853","447203","NA","447225","NA","NA","lEXDEC","1024"
"92.4657534247","92.4657534247","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","291","NA","NA","291","0","0","NA","291","0","291","NA","291","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","prid","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","563","563","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","448739","NA","NA","449306","2851","NA","NA","449806","2853","448716","NA","448739","NA","NA","lEXDEC","1024"
"92.4914675768","92.4914675768","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","292","NA","NA","292","0","0","NA","292","0","292","NA","292","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","tera","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","527","527","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","450254","NA","NA","450785","2851","NA","NA","451285","2853","450232","NA","450254","NA","NA","lEXDEC","1024"
"92.5170068027","92.5170068027","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","293","NA","NA","293","0","0","NA","293","0","293","NA","293","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","amen","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","517","517","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","451681","NA","NA","452202","2851","NA","NA","452702","2853","451659","NA","451681","NA","NA","lEXDEC","1024"
"92.5423728814","92.5423728814","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","294","NA","NA","294","0","0","NA","294","0","294","NA","294","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","partis","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","500","500","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","453162","NA","NA","453667","2851","NA","NA","454167","2853","453138","NA","453162","NA","NA","lEXDEC","1024"
"92.5675675676","92.5675675676","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","295","NA","NA","295","0","0","NA","295","0","295","NA","295","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","macime","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","715","715","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","454642","NA","NA","455361","2851","NA","NA","455861","2853","454620","NA","454642","NA","NA","lEXDEC","1024"
"92.5925925926","92.5925925926","NA","582","582","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","296","NA","NA","296","0","0","NA","296","0","296","NA","296","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","asré","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","445","445","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","456305","NA","NA","456753","2851","NA","NA","457254","2853","456285","NA","456305","NA","NA","lEXDEC","1024"
"92.6174496644","92.6174496644","NA","581","581","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","297","NA","NA","297","0","0","NA","297","0","297","NA","297","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","thorax","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","492","492","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","457776","NA","NA","458283","2851","NA","NA","458783","2853","457727","NA","457776","NA","NA","lEXDEC","1024"
"92.6421404682","92.6421404682","NA","581","581","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","298","NA","NA","298","0","0","NA","298","0","298","NA","298","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","grue","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","456","456","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","459210","NA","NA","459670","2851","NA","NA","460170","2853","459194","NA","459210","NA","NA","lEXDEC","1024"
"92.6666666667","92.6666666667","NA","581","581","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","299","NA","NA","299","0","0","NA","299","0","299","NA","299","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","armées","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","464","464","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","460647","NA","NA","461115","2851","NA","NA","461615","2853","460631","NA","460646","NA","NA","lEXDEC","1024"
"92.6910299003","92.6910299003","NA","581","581","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","300","NA","NA","300","0","0","NA","300","0","300","NA","300","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","aclube","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","653","653","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","462037","NA","NA","462694","2851","NA","NA","463194","2853","462014","NA","462037","NA","NA","lEXDEC","1024"
"92.7152317881","92.7152317881","NA","581","581","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","301","NA","NA","301","0","0","NA","301","0","301","NA","301","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","glip","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","548","548","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","463671","NA","NA","464223","2851","NA","NA","464724","2853","463650","NA","463671","NA","NA","lEXDEC","1024"
